"Game","Map","Outcome","Event","Player_Team","Action","Player","Concat1","Role1","Concat","Role","Game_Feed","Getting_Voted_Off","Getting_Killed","Game_Player_That_Died","Day","Dying_Feed","Killing_Feed","Finding_Bodies_Feed","Body_Found_Feed","Meeting_Called_Feed","First_Kill_Feed","Self_Report_Code","Self_Report_Feed","Voted_Off_As_Crew_Feed","Body_Skipped_Feed","Votes_Off_Code","Vote_ID","Day_1_Vote","Crew_Alive","Impostors_Alive","Score","Crew_1","Is_Crew_1_Alive_1","Vote1","Crew_2","Is_Crew_1_Alive_2","Vote2","Crew_3","Is_Crew_3_Alive","Vote3","Crew_4","Is_Crew_4_Alive?","Vote4","Crew_5","Is_Crew_5_alive?","Vote5","Crew_6","Is_Crew_6_Alive?","Vote6","Crew_7","Is_Crew_7_Alive?","Vote7","Crew_8","Is_Crew_8_Alive?","Vote8"
493,"Polus",NA,1,"Bim","kills","dokomoy","493-Bim","(Impostor)","493-dokomoy","(Crew).","Bim (Impostor) kills dokomoy (Crew).",NA,"dokomoy","493-dokomoy",1,"dokomoy","Bim",NA,NA,NA,"dokomoy",NA,NA,NA,NA,NA,NA,NA,8,2,"8-2","Oltanya","Yes",NA,"flutter","Yes",NA,"dokomoy","Yes",NA,"wrapter","Yes",NA,"BRazz","Yes",NA,"TomM","Yes",NA,"Gaby","Yes",NA,"honk","Yes",NA
493,"Polus",NA,2,"dcsports8","finds body of","dokomoy","493-dcsports8","(Impostor)","493-dokomoy","(Crew).","dcsports8 (Impostor) finds body of dokomoy (Crew).",NA,NA,NA,1,NA,NA,"dcsports8","dokomoy",NA,NA,1,"Co-Impostor report",NA,"Skipped - Body Found",0,"493-1","Skipped Vote.",7,2,"7-2","Oltanya","Yes","1-Oltanya-Skipped Vote.","flutter","Yes","1-flutter-Skipped Vote.","dokomoy","No","1-dokomoy-Dead","wrapter","Yes","1-wrapter-Skipped Vote.","BRazz","Yes","1-BRazz-Skipped Vote.","TomM","Yes","1-TomM-Skipped Vote.","Gaby","Yes","1-Gaby-Skipped Vote.","honk","Yes","1-honk-Skipped Vote."
493,"Polus",NA,3,"Crew","skips voting.",NA,"493-Crew",NA,"493-",NA,"Crew skips voting.",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,"7-2","Oltanya","Yes",NA,"flutter","Yes",NA,"dokomoy","No",NA,"wrapter","Yes",NA,"BRazz","Yes",NA,"TomM","Yes",NA,"Gaby","Yes",NA,"honk","Yes",NA
493,"Polus",NA,4,"dcsports8","kills","honk","493-dcsports8","(Impostor)","493-honk","(Crew).","dcsports8 (Impostor) kills honk (Crew).",NA,"honk","493-honk",2,"honk","dcsports8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,"7-2","Oltanya","Yes",NA,"flutter","Yes",NA,"dokomoy","No",NA,"wrapter","Yes",NA,"BRazz","Yes",NA,"TomM","Yes",NA,"Gaby","Yes",NA,"honk","Yes",NA
493,"Polus",NA,5,"Gaby","finds body of","honk","493-Gaby","(Crew)","493-honk","(Crew).","Gaby (Crew) finds body of honk (Crew).",NA,NA,NA,2,NA,NA,"Gaby","honk",NA,NA,NA,NA,NA,"Skipped - Body Found",0,"493-2","Skipped Vote.",6,2,"6-2","Oltanya","Yes","2-Oltanya-Skipped Vote.","flutter","Yes","2-flutter-Skipped Vote.","dokomoy","No","2-dokomoy-Dead","wrapter","Yes","2-wrapter-Skipped Vote.","BRazz","Yes","2-BRazz-Skipped Vote.","TomM","Yes","2-TomM-Skipped Vote.","Gaby","Yes","2-Gaby-Skipped Vote.","honk","No","2-honk-Dead"
493,"Polus",NA,6,"Crew","skips voting.",NA,"493-Crew",NA,"493-",NA,"Crew skips voting.",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,"6-2","Oltanya","Yes",NA,"flutter","Yes",NA,"dokomoy","No",NA,"wrapter","Yes",NA,"BRazz","Yes",NA,"TomM","Yes",NA,"Gaby","Yes",NA,"honk","No",NA
493,"Polus",NA,7,"dcsports8","kills","TomM","493-dcsports8","(Impostor)","493-TomM","(Crew).","dcsports8 (Impostor) kills TomM (Crew).",NA,"TomM","493-TomM",3,"TomM","dcsports8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,"6-2","Oltanya","Yes",NA,"flutter","Yes",NA,"dokomoy","No",NA,"wrapter","Yes",NA,"BRazz","Yes",NA,"TomM","Yes",NA,"Gaby","Yes",NA,"honk","No",NA
493,"Polus",NA,8,"Bim","kills","BRazz","493-Bim","(Impostor)","493-BRazz","(Crew).","Bim (Impostor) kills BRazz (Crew).",NA,"BRazz","493-BRazz",3,"BRazz","Bim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,"5-2","Oltanya","Yes",NA,"flutter","Yes",NA,"dokomoy","No",NA,"wrapter","Yes",NA,"BRazz","Yes",NA,"TomM","No",NA,"Gaby","Yes",NA,"honk","No",NA
493,"Polus",NA,9,"Oltanya","finds body of","BRazz","493-Oltanya","(Crew)","493-BRazz","(Crew).","Oltanya (Crew) finds body of BRazz (Crew).",NA,NA,NA,3,NA,NA,"Oltanya","BRazz",NA,NA,NA,NA,NA,NA,2,"493-3","Impostor voted off.",4,2,"4-2","Oltanya","Yes","3-Oltanya-Impostor voted off.","flutter","Yes","3-flutter-Impostor voted off.","dokomoy","No","3-dokomoy-Dead","wrapter","Yes","3-wrapter-Impostor voted off.","BRazz","No","3-BRazz-Dead","TomM","No","3-TomM-Dead","Gaby","Yes","3-Gaby-Impostor voted off.","honk","No","3-honk-Dead"
493,"Polus",NA,10,"Crew","votes off","dcsports8","493-Crew",NA,"493-dcsports8","(Impostor).","Crew votes off dcsports8 (Impostor).","dcsports8",NA,"493-dcsports8",3,"dcsports8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,"4-2","Oltanya","Yes",NA,"flutter","Yes",NA,"dokomoy","No",NA,"wrapter","Yes",NA,"BRazz","No",NA,"TomM","No",NA,"Gaby","Yes",NA,"honk","No",NA
493,"Polus",NA,11,"wrapter","calls an emergency meeting.",NA,"493-wrapter","(Crew)","493-",NA,"wrapter (Crew) calls an emergency meeting.",NA,NA,NA,4,NA,NA,NA,NA,"wrapter",NA,NA,NA,NA,NA,2,"493-4","Impostor voted off.",4,1,"4-1","Oltanya","Yes","4-Oltanya-Impostor voted off.","flutter","Yes","4-flutter-Impostor voted off.","dokomoy","No","4-dokomoy-Dead","wrapter","Yes","4-wrapter-Impostor voted off.","BRazz","No","4-BRazz-Dead","TomM","No","4-TomM-Dead","Gaby","Yes","4-Gaby-Impostor voted off.","honk","No","4-honk-Dead"
493,"Polus",NA,12,"Crew","votes off","Bim","493-Crew",NA,"493-Bim","(Impostor).","Crew votes off Bim (Impostor).","Bim",NA,"493-Bim",4,"Bim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,"4-1","Oltanya","Yes",NA,"flutter","Yes",NA,"dokomoy","No",NA,"wrapter","Yes",NA,"BRazz","No",NA,"TomM","No",NA,"Gaby","Yes",NA,"honk","No",NA
493,"Polus","493-End",13,NA,"Crew Win - Voting",NA,"493-",NA,"493-",NA,"Crew Win - Voting",NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,"4-0","Oltanya","Yes",NA,"flutter","Yes",NA,"dokomoy","No",NA,"wrapter","Yes",NA,"BRazz","No",NA,"TomM","No",NA,"Gaby","Yes",NA,"honk","No",NA
494,"Polus",NA,1,"Gaby","kills","flutter","494-Gaby","(Impostor)","494-flutter","(Crew).","Gaby (Impostor) kills flutter (Crew).",NA,"flutter","494-flutter",1,"flutter","Gaby",NA,NA,NA,"flutter",NA,NA,NA,NA,NA,NA,NA,8,2,"8-2","Bim","Yes",NA,"wrapter","Yes",NA,"Ahamkara","Yes",NA,"honk","Yes",NA,"zlubars","Yes",NA,"TomM","Yes",NA,"dokomoy","Yes",NA,"flutter","Yes",NA
494,"Polus",NA,2,"zlubars","finds body of","flutter","494-zlubars","(Crew)","494-flutter","(Crew).","zlubars (Crew) finds body of flutter (Crew).",NA,NA,NA,1,NA,NA,"zlubars","flutter",NA,NA,NA,NA,NA,NA,2,"494-1","Impostor voted off.",7,2,"7-2","Bim","Yes","1-Bim-Impostor voted off.","wrapter","Yes","1-wrapter-Impostor voted off.","Ahamkara","Yes","1-Ahamkara-Impostor voted off.","honk","Yes","1-honk-Impostor voted off.","zlubars","Yes","1-zlubars-Impostor voted off.","TomM","Yes","1-TomM-Impostor voted off.","dokomoy","Yes","1-dokomoy-Impostor voted off.","flutter","No","1-flutter-Dead"
494,"Polus",NA,3,"Crew","votes off","Gaby","494-Crew",NA,"494-Gaby","(Impostor).","Crew votes off Gaby (Impostor).","Gaby",NA,"494-Gaby",1,"Gaby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,"7-2","Bim","Yes",NA,"wrapter","Yes",NA,"Ahamkara","Yes",NA,"honk","Yes",NA,"zlubars","Yes",NA,"TomM","Yes",NA,"dokomoy","Yes",NA,"flutter","No",NA
494,"Polus",NA,4,"Oltanya","kills","wrapter","494-Oltanya","(Impostor)","494-wrapter","(Crew).","Oltanya (Impostor) kills wrapter (Crew).",NA,"wrapter","494-wrapter",2,"wrapter","Oltanya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,"7-1","Bim","Yes",NA,"wrapter","Yes",NA,"Ahamkara","Yes",NA,"honk","Yes",NA,"zlubars","Yes",NA,"TomM","Yes",NA,"dokomoy","Yes",NA,"flutter","No",NA
494,"Polus",NA,5,"zlubars","calls an emergency meeting.",NA,"494-zlubars","(Crew)","494-",NA,"zlubars (Crew) calls an emergency meeting.",NA,NA,NA,2,NA,NA,NA,NA,"zlubars",NA,NA,NA,NA,NA,2,"494-2","Impostor voted off.",6,1,"6-1","Bim","Yes","2-Bim-Impostor voted off.","wrapter","No","2-wrapter-Dead","Ahamkara","Yes","2-Ahamkara-Impostor voted off.","honk","Yes","2-honk-Impostor voted off.","zlubars","Yes","2-zlubars-Impostor voted off.","TomM","Yes","2-TomM-Impostor voted off.","dokomoy","Yes","2-dokomoy-Impostor voted off.","flutter","No","2-flutter-Dead"
494,"Polus",NA,6,"Crew","votes off","Oltanya","494-Crew",NA,"494-Oltanya","(Impostor).","Crew votes off Oltanya (Impostor).","Oltanya",NA,"494-Oltanya",2,"Oltanya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,"6-1","Bim","Yes",NA,"wrapter","No",NA,"Ahamkara","Yes",NA,"honk","Yes",NA,"zlubars","Yes",NA,"TomM","Yes",NA,"dokomoy","Yes",NA,"flutter","No",NA
494,"Polus","494-End",7,NA,"Crew Win - Voting",NA,"494-",NA,"494-",NA,"Crew Win - Voting",NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,"6-0","Bim","Yes",NA,"wrapter","No",NA,"Ahamkara","Yes",NA,"honk","Yes",NA,"zlubars","Yes",NA,"TomM","Yes",NA,"dokomoy","Yes",NA,"flutter","No",NA
495,"Polus",NA,1,"TomM","kills","zlubars","495-TomM","(Impostor)","495-zlubars","(Crew).","TomM (Impostor) kills zlubars (Crew).",NA,"zlubars","495-zlubars",1,"zlubars","TomM",NA,NA,NA,"zlubars",NA,NA,NA,NA,NA,NA,NA,8,2,"8-2","Oltanya","Yes",NA,"Gaby","Yes",NA,"honk","Yes",NA,"flutter","Yes",NA,"wrapter","Yes",NA,"Ahamkara","Yes",NA,"dokomoy","Yes",NA,"zlubars","Yes",NA
495,"Polus",NA,2,"flutter","finds body of","zlubars","495-flutter","(Crew)","495-zlubars","(Crew).","flutter (Crew) finds body of zlubars (Crew).",NA,NA,NA,1,NA,NA,"flutter","zlubars",NA,NA,NA,NA,NA,"Skipped - Body Found",0,"495-1","Skipped Vote.",7,2,"7-2","Oltanya","Yes","1-Oltanya-Skipped Vote.","Gaby","Yes","1-Gaby-Skipped Vote.","honk","Yes","1-honk-Skipped Vote.","flutter","Yes","1-flutter-Skipped Vote.","wrapter","Yes","1-wrapter-Skipped Vote.","Ahamkara","Yes","1-Ahamkara-Skipped Vote.","dokomoy","Yes","1-dokomoy-Skipped Vote.","zlubars","No","1-zlubars-Dead"
495,"Polus",NA,3,"Crew","skips voting.",NA,"495-Crew",NA,"495-",NA,"Crew skips voting.",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,"7-2","Oltanya","Yes",NA,"Gaby","Yes",NA,"honk","Yes",NA,"flutter","Yes",NA,"wrapter","Yes",NA,"Ahamkara","Yes",NA,"dokomoy","Yes",NA,"zlubars","No",NA
495,"Polus",NA,4,"TomM","kills","flutter","495-TomM","(Impostor)","495-flutter","(Crew).","TomM (Impostor) kills flutter (Crew).",NA,"flutter","495-flutter",2,"flutter","TomM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,"7-2","Oltanya","Yes",NA,"Gaby","Yes",NA,"honk","Yes",NA,"flutter","Yes",NA,"wrapter","Yes",NA,"Ahamkara","Yes",NA,"dokomoy","Yes",NA,"zlubars","No",NA
495,"Polus",NA,5,"wrapter","calls an emergency meeting.",NA,"495-wrapter","(Crew)","495-",NA,"wrapter (Crew) calls an emergency meeting.",NA,NA,NA,2,NA,NA,NA,NA,"wrapter",NA,NA,NA,NA,"Skipped - Meeting Called",0,"495-2","Skipped Vote.",6,2,"6-2","Oltanya","Yes","2-Oltanya-Skipped Vote.","Gaby","Yes","2-Gaby-Skipped Vote.","honk","Yes","2-honk-Skipped Vote.","flutter","No","2-flutter-Dead","wrapter","Yes","2-wrapter-Skipped Vote.","Ahamkara","Yes","2-Ahamkara-Skipped Vote.","dokomoy","Yes","2-dokomoy-Skipped Vote.","zlubars","No","2-zlubars-Dead"
495,"Polus",NA,6,"Crew","skips voting.",NA,"495-Crew",NA,"495-",NA,"Crew skips voting.",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,"6-2","Oltanya","Yes",NA,"Gaby","Yes",NA,"honk","Yes",NA,"flutter","No",NA,"wrapter","Yes",NA,"Ahamkara","Yes",NA,"dokomoy","Yes",NA,"zlubars","No",NA
495,"Polus",NA,7,"Bim","kills","Oltanya","495-Bim","(Impostor)","495-Oltanya","(Crew).","Bim (Impostor) kills Oltanya (Crew).",NA,"Oltanya","495-Oltanya",3,"Oltanya","Bim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,"6-2","Oltanya","Yes",NA,"Gaby","Yes",NA,"honk","Yes",NA,"flutter","No",NA,"wrapter","Yes",NA,"Ahamkara","Yes",NA,"dokomoy","Yes",NA,"zlubars","No",NA
495,"Polus",NA,8,"Bim","kills","wrapter","495-Bim","(Impostor)","495-wrapter","(Crew).","Bim (Impostor) kills wrapter (Crew).",NA,"wrapter","495-wrapter",3,"wrapter","Bim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,"5-2","Oltanya","No",NA,"Gaby","Yes",NA,"honk","Yes",NA,"flutter","No",NA,"wrapter","Yes",NA,"Ahamkara","Yes",NA,"dokomoy","Yes",NA,"zlubars","No",NA
495,"Polus",NA,9,"Ahamkara","finds body of","wrapter","495-Ahamkara","(Crew)","495-wrapter","(Crew).","Ahamkara (Crew) finds body of wrapter (Crew).",NA,NA,NA,3,NA,NA,"Ahamkara","wrapter",NA,NA,NA,NA,NA,NA,2,"495-3","Impostor voted off.",4,2,"4-2","Oltanya","No","3-Oltanya-Dead","Gaby","Yes","3-Gaby-Impostor voted off.","honk","Yes","3-honk-Impostor voted off.","flutter","No","3-flutter-Dead","wrapter","No","3-wrapter-Dead","Ahamkara","Yes","3-Ahamkara-Impostor voted off.","dokomoy","Yes","3-dokomoy-Impostor voted off.","zlubars","No","3-zlubars-Dead"
495,"Polus",NA,10,"Crew","votes off","TomM","495-Crew",NA,"495-TomM","(Impostor).","Crew votes off TomM (Impostor).","TomM",NA,"495-TomM",3,"TomM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,"4-2","Oltanya","No",NA,"Gaby","Yes",NA,"honk","Yes",NA,"flutter","No",NA,"wrapter","No",NA,"Ahamkara","Yes",NA,"dokomoy","Yes",NA,"zlubars","No",NA
495,"Polus",NA,11,"Bim","kills","Gaby","495-Bim","(Impostor)","495-Gaby","(Crew).","Bim (Impostor) kills Gaby (Crew).",NA,"Gaby","495-Gaby",4,"Gaby","Bim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,"4-1","Oltanya","No",NA,"Gaby","Yes",NA,"honk","Yes",NA,"flutter","No",NA,"wrapter","No",NA,"Ahamkara","Yes",NA,"dokomoy","Yes",NA,"zlubars","No",NA
495,"Polus",NA,12,"honk","finds body of","Gaby","495-honk","(Crew)","495-Gaby","(Crew).","honk (Crew) finds body of Gaby (Crew).",NA,NA,NA,4,NA,NA,"honk","Gaby",NA,NA,NA,NA,NA,NA,2,"495-4","Impostor voted off.",3,1,"3-1","Oltanya","No","4-Oltanya-Dead","Gaby","No","4-Gaby-Dead","honk","Yes","4-honk-Impostor voted off.","flutter","No","4-flutter-Dead","wrapter","No","4-wrapter-Dead","Ahamkara","Yes","4-Ahamkara-Impostor voted off.","dokomoy","Yes","4-dokomoy-Impostor voted off.","zlubars","No","4-zlubars-Dead"
495,"Polus",NA,13,"Crew","votes off","Bim","495-Crew",NA,"495-Bim","(Impostor).","Crew votes off Bim (Impostor).","Bim",NA,"495-Bim",4,"Bim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,"3-1","Oltanya","No",NA,"Gaby","No",NA,"honk","Yes",NA,"flutter","No",NA,"wrapter","No",NA,"Ahamkara","Yes",NA,"dokomoy","Yes",NA,"zlubars","No",NA
495,"Polus","495-End",14,NA,"Crew Win - Voting",NA,"495-",NA,"495-",NA,"Crew Win - Voting",NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,"3-0","Oltanya","No",NA,"Gaby","No",NA,"honk","Yes",NA,"flutter","No",NA,"wrapter","No",NA,"Ahamkara","Yes",NA,"dokomoy","Yes",NA,"zlubars","No",NA
496,"Polus",NA,1,"flutter","kills","Oltanya","496-flutter","(Impostor)","496-Oltanya","(Crew).","flutter (Impostor) kills Oltanya (Crew).",NA,"Oltanya","496-Oltanya",1,"Oltanya","flutter",NA,NA,NA,"Oltanya",NA,NA,NA,NA,NA,NA,NA,8,2,"8-2","dokomoy","Yes",NA,"Ahamkara","Yes",NA,"TomM","Yes",NA,"Bim","Yes",NA,"wrapter","Yes",NA,"honk","Yes",NA,"Gaby","Yes",NA,"Oltanya","Yes",NA
496,"Polus",NA,2,"wrapter","finds body of","Oltanya","496-wrapter","(Crew)","496-Oltanya","(Crew).","wrapter (Crew) finds body of Oltanya (Crew).",NA,NA,NA,1,NA,NA,"wrapter","Oltanya",NA,NA,NA,NA,NA,"Skipped - Body Found",0,"496-1","Skipped Vote.",7,2,"7-2","dokomoy","Yes","1-dokomoy-Skipped Vote.","Ahamkara","Yes","1-Ahamkara-Skipped Vote.","TomM","Yes","1-TomM-Skipped Vote.","Bim","Yes","1-Bim-Skipped Vote.","wrapter","Yes","1-wrapter-Skipped Vote.","honk","Yes","1-honk-Skipped Vote.","Gaby","Yes","1-Gaby-Skipped Vote.","Oltanya","No","1-Oltanya-Dead"
496,"Polus",NA,3,"Crew","skips voting.",NA,"496-Crew",NA,"496-",NA,"Crew skips voting.",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,"7-2","dokomoy","Yes",NA,"Ahamkara","Yes",NA,"TomM","Yes",NA,"Bim","Yes",NA,"wrapter","Yes",NA,"honk","Yes",NA,"Gaby","Yes",NA,"Oltanya","No",NA
496,"Polus",NA,4,"TomM","calls an emergency meeting.",NA,"496-TomM","(Crew)","496-",NA,"TomM (Crew) calls an emergency meeting.",NA,NA,NA,2,NA,NA,NA,NA,"TomM",NA,NA,NA,NA,"Skipped - Meeting Called",0,"496-2","Skipped Vote.",7,2,"7-2","dokomoy","Yes","2-dokomoy-Skipped Vote.","Ahamkara","Yes","2-Ahamkara-Skipped Vote.","TomM","Yes","2-TomM-Skipped Vote.","Bim","Yes","2-Bim-Skipped Vote.","wrapter","Yes","2-wrapter-Skipped Vote.","honk","Yes","2-honk-Skipped Vote.","Gaby","Yes","2-Gaby-Skipped Vote.","Oltanya","No","2-Oltanya-Dead"
496,"Polus",NA,5,"Crew","skips voting.",NA,"496-Crew",NA,"496-",NA,"Crew skips voting.",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,"7-2","dokomoy","Yes",NA,"Ahamkara","Yes",NA,"TomM","Yes",NA,"Bim","Yes",NA,"wrapter","Yes",NA,"honk","Yes",NA,"Gaby","Yes",NA,"Oltanya","No",NA
496,"Polus",NA,6,"zlubars","kills","wrapter","496-zlubars","(Impostor)","496-wrapter","(Crew).","zlubars (Impostor) kills wrapter (Crew).",NA,"wrapter","496-wrapter",3,"wrapter","zlubars",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,"7-2","dokomoy","Yes",NA,"Ahamkara","Yes",NA,"TomM","Yes",NA,"Bim","Yes",NA,"wrapter","Yes",NA,"honk","Yes",NA,"Gaby","Yes",NA,"Oltanya","No",NA
496,"Polus",NA,7,"zlubars","kills","dokomoy","496-zlubars","(Impostor)","496-dokomoy","(Crew).","zlubars (Impostor) kills dokomoy (Crew).",NA,"dokomoy","496-dokomoy",3,"dokomoy","zlubars",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,"6-2","dokomoy","Yes",NA,"Ahamkara","Yes",NA,"TomM","Yes",NA,"Bim","Yes",NA,"wrapter","No",NA,"honk","Yes",NA,"Gaby","Yes",NA,"Oltanya","No",NA
496,"Polus",NA,8,"zlubars","finds body of","wrapter","496-zlubars","(Impostor)","496-wrapter","(Crew).","zlubars (Impostor) finds body of wrapter (Crew).",NA,NA,NA,3,NA,NA,"zlubars","wrapter",NA,NA,1,"zlubars",NA,"Skipped - Body Found",0,"496-3","Skipped Vote.",5,2,"5-2","dokomoy","No","3-dokomoy-Dead","Ahamkara","Yes","3-Ahamkara-Skipped Vote.","TomM","Yes","3-TomM-Skipped Vote.","Bim","Yes","3-Bim-Skipped Vote.","wrapter","No","3-wrapter-Dead","honk","Yes","3-honk-Skipped Vote.","Gaby","Yes","3-Gaby-Skipped Vote.","Oltanya","No","3-Oltanya-Dead"
496,"Polus",NA,9,"Crew","skips voting.",NA,"496-Crew",NA,"496-",NA,"Crew skips voting.",NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,"5-2","dokomoy","No",NA,"Ahamkara","Yes",NA,"TomM","Yes",NA,"Bim","Yes",NA,"wrapter","No",NA,"honk","Yes",NA,"Gaby","Yes",NA,"Oltanya","No",NA
496,"Polus",NA,10,"zlubars","kills","Gaby","496-zlubars","(Impostor)","496-Gaby","(Crew).","zlubars (Impostor) kills Gaby (Crew).",NA,"Gaby","496-Gaby",4,"Gaby","zlubars",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,"5-2","dokomoy","No",NA,"Ahamkara","Yes",NA,"TomM","Yes",NA,"Bim","Yes",NA,"wrapter","No",NA,"honk","Yes",NA,"Gaby","Yes",NA,"Oltanya","No",NA
496,"Polus",NA,11,"zlubars","finds body of","Gaby","496-zlubars","(Impostor)","496-Gaby","(Crew).","zlubars (Impostor) finds body of Gaby (Crew).",NA,NA,NA,4,NA,NA,"zlubars","Gaby",NA,NA,1,"zlubars",NA,NA,1,"496-4","Crew voted off.",4,2,"4-2","dokomoy","No","4-dokomoy-Dead","Ahamkara","Yes","4-Ahamkara-Crew voted off.","TomM","Yes","4-TomM-Crew voted off.","Bim","Yes","4-Bim-Crew voted off.","wrapter","No","4-wrapter-Dead","honk","Yes","4-honk-Crew voted off.","Gaby","No","4-Gaby-Dead","Oltanya","No","4-Oltanya-Dead"
496,"Polus",NA,12,"Crew","votes off","TomM","496-Crew",NA,"496-TomM","(Crew).","Crew votes off TomM (Crew).","TomM",NA,"496-TomM",4,"TomM",NA,NA,NA,NA,NA,NA,NA,"TomM",NA,NA,NA,NA,3,2,"3-2","dokomoy","No",NA,"Ahamkara","Yes",NA,"TomM","Yes",NA,"Bim","Yes",NA,"wrapter","No",NA,"honk","Yes",NA,"Gaby","No",NA,"Oltanya","No",NA
496,"Polus",NA,13,"zlubars","kills","honk","496-zlubars","(Impostor)","496-honk","(Crew).","zlubars (Impostor) kills honk (Crew).",NA,"honk","496-honk",5,"honk","zlubars",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,"3-2","dokomoy","No",NA,"Ahamkara","Yes",NA,"TomM","No",NA,"Bim","Yes",NA,"wrapter","No",NA,"honk","Yes",NA,"Gaby","No",NA,"Oltanya","No",NA
496,"Polus","496-End",14,NA,"Impostor Win - Kills",NA,"496-",NA,"496-",NA,"Impostor Win - Kills",NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"2-2","dokomoy","No",NA,"Ahamkara","Yes",NA,"TomM","No",NA,"Bim","Yes",NA,"wrapter","No",NA,"honk","No",NA,"Gaby","No",NA,"Oltanya","No",NA
497,"Polus",NA,1,"jorbs","kills","flutter","497-jorbs","(Impostor)","497-flutter","(Crew).","jorbs (Impostor) kills flutter (Crew).",NA,"flutter","497-flutter",1,"flutter","jorbs",NA,NA,NA,"flutter",NA,NA,NA,NA,NA,NA,NA,8,2,"8-2","TomM","Yes",NA,"Fader","Yes",NA,"Ahamkara","Yes",NA,"dokomoy","Yes",NA,"Platypus","Yes",NA,"Jason","Yes",NA,"Bloody","Yes",NA,"flutter","Yes",NA
497,"Polus",NA,2,"Barnabus","kills","dokomoy","497-Barnabus","(Impostor)","497-dokomoy","(Crew).","Barnabus (Impostor) kills dokomoy (Crew).",NA,"dokomoy","497-dokomoy",1,"dokomoy","Barnabus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,"7-2","TomM","Yes",NA,"Fader","Yes",NA,"Ahamkara","Yes",NA,"dokomoy","Yes",NA,"Platypus","Yes",NA,"Jason","Yes",NA,"Bloody","Yes",NA,"flutter","No",NA
497,"Polus",NA,3,"Ahamkara","finds body of","flutter","497-Ahamkara","(Crew)","497-flutter","(Crew).","Ahamkara (Crew) finds body of flutter (Crew).",NA,NA,NA,1,NA,NA,"Ahamkara","flutter",NA,NA,NA,NA,NA,"Skipped - Body Found",0,"497-1","Skipped Vote.",6,2,"6-2","TomM","Yes","1-TomM-Skipped Vote.","Fader","Yes","1-Fader-Skipped Vote.","Ahamkara","Yes","1-Ahamkara-Skipped Vote.","dokomoy","No","1-dokomoy-Dead","Platypus","Yes","1-Platypus-Skipped Vote.","Jason","Yes","1-Jason-Skipped Vote.","Bloody","Yes","1-Bloody-Skipped Vote.","flutter","No","1-flutter-Dead"
497,"Polus",NA,4,"Crew","skips voting.",NA,"497-Crew",NA,"497-",NA,"Crew skips voting.",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,"6-2","TomM","Yes",NA,"Fader","Yes",NA,"Ahamkara","Yes",NA,"dokomoy","No",NA,"Platypus","Yes",NA,"Jason","Yes",NA,"Bloody","Yes",NA,"flutter","No",NA
